node_id,source,content_type,green_category,active_green_categories,label,article_id,source_title,section_title,sample_id,llm_topic_name,word_count,text_preview,x,y,z
rule__T013_S0057,rule_index,green_rule,hvac_optimization,hvac_optimization,T013_S0057,,,,T013_S0057,temperature_control,,Green category: hvac_optimization Topic: temperature_control Rule: IF Current temperature drops below from Weather Underground THEN disable a quick action using Honeywell Single-zone Thermostat if outside temperature drops below a config...,7.029118061065674,-3.617241621017456,4.8581109046936035
rule__T013_S0059,rule_index,green_rule,hvac_optimization,hvac_optimization,T013_S0059,,,,T013_S0059,temperature_control,,Green category: hvac_optimization Topic: temperature_control Rule: IF Current temperature rises above from Weather Underground THEN enable quick action using Honeywell Single-zone Thermostat to turn off heating if outside temperature ris...,7.062801837921143,-3.716416358947754,4.769195079803467
rule__T013_S0060,rule_index,green_rule,hvac_optimization,hvac_optimization,T013_S0060,,,,T013_S0060,temperature_control,,Green category: hvac_optimization Topic: temperature_control Rule: IF Current temperature rises above from Weather Underground THEN start a program using RainMachine to water flower beds and turf on high temperatures above 93°F.,6.966885566711426,-3.448387622833252,5.134667873382568
rule__T013_S0061,rule_index,green_rule,hvac_optimization,hvac_optimization,T013_S0061,,,,T013_S0061,temperature_control,,Green category: hvac_optimization Topic: temperature_control Rule: IF Every day at from Date & Time THEN set temperature using Nest Thermostat for night heating.,7.5821027755737305,-3.041128635406494,5.827024936676025
rule__T013_S0062,rule_index,green_rule,hvac_optimization,hvac_optimization,T013_S0062,,,,T013_S0062,temperature_control,,Green category: hvac_optimization Topic: temperature_control Rule: IF Sleep mode enabled from UP by Jawbone THEN set temperature using Nest Thermostat to keep the house cool.,7.453320026397705,-2.8086626529693604,5.82472038269043
rule__T013_S0063,rule_index,green_rule,hvac_optimization,hvac_optimization,T013_S0063,,,,T013_S0063,temperature_control,,Green category: hvac_optimization Topic: temperature_control Rule: IF Current temperature rises above from Weather Underground THEN set standby mode using Heatmiser for selected heating zone.,7.082507610321045,-3.291271924972534,5.083616256713867
rule__T013_S0064,rule_index,green_rule,hvac_optimization,hvac_optimization,T013_S0064,,,,T013_S0064,temperature_control,,Green category: hvac_optimization Topic: temperature_control Rule: IF Sunrise from Weather Underground THEN set mode using Wattio THERMIC to automatic.,7.091582298278809,-3.0822830200195312,4.899162292480469
rule__T013_S0065,rule_index,green_rule,hvac_optimization,hvac_optimization,T013_S0065,,,,T013_S0065,temperature_control,,Green category: hvac_optimization Topic: temperature_control Rule: IF Current temperature drops below from Weather Underground THEN set mode using Wattio THERMIC to manual/automatic/off.,7.0654988288879395,-3.1852002143859863,5.014886379241943
rule__T013_S0066,rule_index,green_rule,hvac_optimization,hvac_optimization,T013_S0066,,,,T013_S0066,temperature_control,,Green category: hvac_optimization Topic: temperature_control Rule: IF Current condition changes to from Weather Underground THEN set mode using Wattio THERMIC if condition changes to snow.,7.066537857055664,-3.1576988697052,4.978194236755371
rule__T013_S0067,rule_index,green_rule,hvac_optimization,hvac_optimization,T013_S0067,,,,T013_S0067,temperature_control,,Green category: hvac_optimization Topic: temperature_control Rule: IF Tomorrow's low drops below from Weather Underground THEN set temperature using Caleo to prepare for a very cold tomorrow.,7.072839736938477,-3.2172088623046875,5.147072792053223
rule__T013_S0068,rule_index,green_rule,hvac_optimization,hvac_optimization,T013_S0068,,,,T013_S0068,temperature_control,,Green category: hvac_optimization Topic: temperature_control Rule: IF Temperature drops below from ThermoPeanut THEN set temperature using Nest Thermostat to adjust for baby's room.,7.215446472167969,-2.7246007919311523,5.770665168762207
rule__T013_S0069,rule_index,green_rule,hvac_optimization,hvac_optimization,T013_S0069,,,,T013_S0069,temperature_control,,Green category: hvac_optimization Topic: temperature_control Rule: IF Temperature rises above from ThermoPeanut THEN set temperature using Nest Thermostat to adjust for baby's room.,7.276167392730713,-2.6433427333831787,5.794502258300781
rule__T013_S0070,rule_index,green_rule,hvac_optimization,hvac_optimization,T013_S0070,,,,T013_S0070,temperature_control,,Green category: hvac_optimization Topic: temperature_control Rule: IF Every day at from Date & Time THEN set temperature using Nest Thermostat to 65°F at 11 pm.,7.563248157501221,-2.995224714279175,5.8137335777282715
rule__T013_S0071,rule_index,green_rule,hvac_optimization,hvac_optimization,T013_S0071,,,,T013_S0071,temperature_control,,Green category: hvac_optimization Topic: temperature_control Rule: IF Current condition changes to from Weather Underground THEN change temperature setpoints using GE Appliances Refrigerator if a power outage is likely.,7.084316730499268,-3.2356903553009033,5.036978244781494
rule__T013_S0072,rule_index,green_rule,hvac_optimization,hvac_optimization,T013_S0072,,,,T013_S0072,temperature_control,,Green category: hvac_optimization Topic: temperature_control Rule: IF Current condition changes to from Weather Underground THEN set a zone temperature using Honeywell evohome if condition changes to snow.,6.987647533416748,-3.7610864639282227,4.649184226989746
rule__T013_S0073,rule_index,green_rule,hvac_optimization,hvac_optimization,T013_S0073,,,,T013_S0073,temperature_control,,Green category: hvac_optimization Topic: temperature_control Rule: IF Tomorrow's high rises above from Weather Underground THEN enable a quick action using Honeywell evohome to switch off heating if forecast is above 20°C.,6.917074680328369,-3.8118579387664795,4.583805084228516
rule__T013_S0074,rule_index,green_rule,hvac_optimization,hvac_optimization,T013_S0074,,,,T013_S0074,temperature_control,,Green category: hvac_optimization Topic: temperature_control Rule: IF Current temperature drops below from Weather Underground THEN set temperature using Wattio THERMIC to a configured threshold.,7.056609153747559,-3.187312602996826,5.031915664672852
rule__T013_S0075,rule_index,green_rule,hvac_optimization,hvac_optimization,T013_S0075,,,,T013_S0075,temperature_control,,Green category: hvac_optimization Topic: temperature_control Rule: IF Sunset from Weather Underground THEN set mode using Wattio THERMIC to manual/automatic/off.,7.081384658813477,-3.049165964126587,4.880207061767578
rule__T013_S0077,rule_index,green_rule,hvac_optimization,hvac_optimization,T013_S0077,,,,T013_S0077,temperature_control,,Green category: hvac_optimization Topic: temperature_control Rule: IF Every day of the week at from Date & Time THEN set temperature using Nest Thermostat to a specific temperature.,7.616443634033203,-3.065411329269409,5.800520896911621
rule__T013_S0078,rule_index,green_rule,hvac_optimization,hvac_optimization,T013_S0078,,,,T013_S0078,temperature_control,,Green category: hvac_optimization Topic: temperature_control Rule: IF Every day of the week at from Date & Time THEN set temperature using Nest Thermostat to turn off HVAC system during peak energy hours.,7.562975883483887,-3.0134098529815674,5.800429344177246
rule__T013_S0079,rule_index,green_rule,hvac_optimization,hvac_optimization,T013_S0079,,,,T013_S0079,temperature_control,,Green category: hvac_optimization Topic: temperature_control Rule: IF Every day of the week at from Date & Time THEN set temperature using Nest Thermostat for sleep.,7.587130069732666,-3.0121331214904785,5.828304767608643
rule__T013_S0080,rule_index,green_rule,hvac_optimization,hvac_optimization,T013_S0080,,,,T013_S0080,temperature_control,,Green category: hvac_optimization Topic: temperature_control Rule: IF Current temperature rises above from Weather Underground THEN start cool mode using tado Air Conditioning to turn on AC.,7.158815383911133,-3.2854666709899902,5.264856338500977
rule__T013_S0081,rule_index,green_rule,hvac_optimization,hvac_optimization,T013_S0081,,,,T013_S0081,temperature_control,,Green category: hvac_optimization Topic: temperature_control Rule: IF Every day of the week at from Date & Time THEN set a zone temperature using Honeywell Single-zone Thermostat to a specific temperature.,7.373337745666504,-3.655935764312744,5.0202860832214355
rule__T013_S0082,rule_index,green_rule,hvac_optimization,hvac_optimization,T013_S0082,,,,T013_S0082,temperature_control,,Green category: hvac_optimization Topic: temperature_control Rule: IF Temperature drops below from Energenie Mi|Home THEN set temperature using Nest Thermostat controlled by eTRV temperature.,7.293072700500488,-2.7420220375061035,5.830265522003174
rule__T013_S0083,rule_index,green_rule,hvac_optimization,hvac_optimization,T013_S0083,,,,T013_S0083,temperature_control,,Green category: hvac_optimization Topic: temperature_control Rule: IF Temperature drops below from Sen.se Mother THEN set temperature using Nest Thermostat to adjust for baby's room.,7.253267288208008,-2.6455307006835938,5.841153621673584
rule__T015_S0001,rule_index,green_rule,comfort_security,comfort_security,T015_S0001,,,,T015_S0001,device_prioritization_and_control,,Green category: comfort_security Topic: device_prioritization_and_control Rule: IF Smart Home/Away from ecobee THEN activate shortcut using Wink: Shortcuts to turn on lights by motion when motion is detected by ecobee.,6.81586217880249,13.932856559753418,8.216254234313965
rule__T015_S0002,rule_index,green_rule,comfort_security,comfort_security,T015_S0002,,,,T015_S0002,device_prioritization_and_control,,Green category: comfort_security Topic: device_prioritization_and_control Rule: IF every day of the week at a configured threshold THEN activate shortcut using Wink: Shortcuts to turn on the lights at 6:00 AM.,6.796369552612305,13.830556869506836,8.334501266479492
rule__T015_S0003,rule_index,green_rule,comfort_security,comfort_security,T015_S0003,,,,T015_S0003,device_prioritization_and_control,,Green category: comfort_security Topic: device_prioritization_and_control Rule: IF motion has been detected from Withings Home THEN activate shortcut using Wink: Shortcuts to turn on Entry Lights.,6.817348480224609,13.929184913635254,8.23969554901123
rule__T015_S0004,rule_index,green_rule,comfort_security,comfort_security,T015_S0004,,,,T015_S0004,device_prioritization_and_control,,Green category: comfort_security Topic: device_prioritization_and_control Rule: IF device disconnects from Google Wifi THEN set temperature using Nest Thermostat.,7.441609859466553,-0.1374121457338333,7.153601169586182
rule__T015_S0005,rule_index,green_rule,comfort_security,comfort_security,T015_S0005,,,,T015_S0005,device_prioritization_and_control,,Green category: comfort_security Topic: device_prioritization_and_control Rule: IF device connects from Google Wifi THEN set temperature using Nest Thermostat.,7.381647109985352,-0.20778979361057281,7.208615303039551
rule__T015_S0006,rule_index,green_rule,comfort_security,comfort_security,T015_S0006,,,,T015_S0006,device_prioritization_and_control,,Green category: comfort_security Topic: device_prioritization_and_control Rule: IF alarm activated from abode THEN activate shortcut using Wink: Shortcuts to turn all lights on.,6.886080265045166,13.868767738342285,8.263737678527832
rule__T015_S0007,rule_index,green_rule,comfort_security,comfort_security,T015_S0007,,,,T015_S0007,device_prioritization_and_control,,Green category: comfort_security Topic: device_prioritization_and_control Rule: IF you exit an area THEN activate shortcut using Wink: Shortcuts to turn off HVAC.,6.645544052124023,14.122512817382812,8.123878479003906
